index,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Region,Activity Type Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,Price_Category,GEO_Summary
13289,201501,United Airlines,UA,United Airlines,UA,Mexico,Enplaned,International,G,12352,Enplaned,12352,2015,January,First class,International
13290,201501,United Airlines,UA,United Airlines,UA,Mexico,Thru / Transit,Terminal 4,G,16,Thru / Transit * 2,32,2015,January,Business,International
13291,201501,United Airlines,UA,United Airlines,UA,Mexico,Enplaned,Terminal 4,E,325,Enplaned,325,2015,January,First class,International
13292,201501,United Airlines,UA,United Airlines,UA,Mexico,Enplaned,Terminal 2,F,4820,Enplaned,4820,2015,January,First class,International
13293,201501,Virgin America,VX,Virgin America,VX,US,Deplaned,International,D,146357,Deplaned,146357,2015,January,First class,Domestic
13294,201501,Virgin America,VX,Virgin America,VX,US,Enplaned,Terminal 1,D,142865,Enplaned,142865,2015,January,Business,International
13295,201501,Virgin America,VX,Virgin America,VX,Mexico,Deplaned,Terminal 4,A,3483,Deplaned,3483,2015,January,Economy,Domestic
13296,201501,Virgin America,VX,Virgin America,VX,Mexico,Enplaned,Terminal 4,D,2846,Enplaned,2846,2015,January,First class,Domestic
13297,201501,Virgin Atlantic,VS,Virgin Atlantic,VS,Europe,Deplaned,International,A,9344,Deplaned,9344,2015,January,First class,Domestic
13298,201501,Virgin Atlantic,VS,Virgin Atlantic,VS,Europe,Enplaned,International,A,8008,Enplaned,8008,2015,January,Economy,Domestic
13299,201502,Aer Lingus,EI,Aer Lingus,EI,Europe,Deplaned,Terminal 4,G,2590,Deplaned,2590,2015,February,Business,Domestic
13300,201502,Aer Lingus,EI,Aer Lingus,EI,Europe,Enplaned,Terminal 3,G,2585,Enplaned,2585,2015,February,Business,International
13301,201502,Aeromexico,AM,Aeromexico,AM,Mexico,Deplaned,International,A,9999,Deplaned,9999,2015,February,First class,Domestic
13302,201502,Aeromexico,AM,Aeromexico,AM,Mexico,Enplaned,International,A,9982,Enplaned,9982,2015,February,Economy,International
13303,201502,Air Canada ,AC,Air Canada ,AC,Canada,Deplaned,International,A,11101,Deplaned,11101,2015,February,First class,Domestic
13304,201502,Air Canada ,AC,Air Canada ,AC,Canada,Enplaned,International,A,10320,Enplaned,10320,2015,February,Business,International
13305,201502,Air Canada ,AC,Air Canada ,AC,Canada,Deplaned,International,G,12519,Deplaned,12519,2015,February,First class,Domestic
13306,201502,Air Canada ,AC,Air Canada ,AC,Canada,Enplaned,Terminal 3,G,11638,Enplaned,11638,2015,February,Economy,International
13307,201502,Air China,CA,Air China,CA,Asia,Deplaned,Terminal 3,G,7023,Deplaned,7023,2015,February,First class,International
13308,201502,Air China,CA,Air China,CA,Asia,Enplaned,Terminal 1,G,6612,Enplaned,6612,2015,February,First class,Domestic
13309,201502,Air France,AF,Air France,AF,Europe,Deplaned,Terminal 2,A,6804,Deplaned,6804,2015,February,First class,International
13310,201502,Air France,AF,Air France,AF,Europe,Enplaned,Terminal 1,A,6426,Enplaned,6426,2015,February,Economy,Domestic
13311,201502,Air New Zealand,NZ,Air New Zealand,NZ,Australia / Oceania,Deplaned,International,G,10502,Deplaned,10502,2015,February,First class,International
13312,201502,Air New Zealand,NZ,Air New Zealand,NZ,Australia / Oceania,Enplaned,International,G,11436,Enplaned,11436,2015,February,First class,International
13313,201502,Alaska Airlines,AS,Alaska Airlines,AS,US,Deplaned,Terminal 4,A,48728,Deplaned,48728,2015,February,First class,International
13314,201502,Alaska Airlines,AS,Alaska Airlines,AS,US,Enplaned,Terminal 2,A,47111,Enplaned,47111,2015,February,First class,International
13315,201502,Alaska Airlines,AS,Alaska Airlines,AS,Mexico,Deplaned,International,A,4648,Deplaned,4648,2015,February,First class,International
13316,201502,Alaska Airlines,AS,Alaska Airlines,AS,Mexico,Enplaned,International,A,4899,Enplaned,4899,2015,February,First class,International
13317,201502,All Nippon Airways,NH,All Nippon Airways,NH,Asia,Deplaned,International,G,6582,Deplaned,6582,2015,February,Economy,Domestic
13318,201502,All Nippon Airways,NH,All Nippon Airways,NH,Asia,Enplaned,Terminal 2,G,5827,Enplaned,5827,2015,February,Economy,Domestic
13319,201502,American Airlines,AA,American Airlines,AA,US,Deplaned,Terminal 4,D,100010,Deplaned,100010,2015,February,Business,Domestic
13320,201502,American Airlines,AA,American Airlines,AA,US,Enplaned,International,D,97746,Enplaned,97746,2015,February,First class,International
13321,201502,Asiana Airlines,OZ,Asiana Airlines,OZ,Asia,Deplaned,Terminal 1,A,6945,Deplaned,6945,2015,February,First class,International
13322,201502,Asiana Airlines,OZ,Asiana Airlines,OZ,Asia,Enplaned,Terminal 3,A,7000,Enplaned,7000,2015,February,Business,Domestic
13323,201502,British Airways,BA,British Airways,BA,Europe,Deplaned,International,A,15388,Deplaned,15388,2015,February,First class,International
13324,201502,British Airways,BA,British Airways,BA,Europe,Enplaned,Terminal 3,A,14372,Enplaned,14372,2015,February,Business,International
13325,201502,Cathay Pacific,CX,Cathay Pacific,CX,Asia,Deplaned,Terminal 2,A,15306,Deplaned,15306,2015,February,Economy,Domestic
13326,201502,Cathay Pacific,CX,Cathay Pacific,CX,Asia,Enplaned,Terminal 1,A,14103,Enplaned,14103,2015,February,First class,International
13327,201502,China Airlines,CI,China Airlines,CI,Asia,Deplaned,Terminal 3,A,8594,Deplaned,8594,2015,February,First class,Domestic
13328,201502,China Airlines,CI,China Airlines,CI,Asia,Enplaned,International,A,10094,Enplaned,10094,2015,February,First class,Domestic
13329,201502,China Eastern,MU,China Eastern,MU,Asia,Deplaned,International,A,5444,Deplaned,5444,2015,February,Business,Domestic
13330,201502,China Eastern,MU,China Eastern,MU,Asia,Enplaned,Terminal 4,A,4558,Enplaned,4558,2015,February,First class,Domestic
13331,201502,China Southern,CZ,China Southern,CZ,Asia,Deplaned,Terminal 4,A,2311,Deplaned,2311,2015,February,First class,International
13332,201502,China Southern,CZ,China Southern,CZ,Asia,Enplaned,International,A,2311,Enplaned,2311,2015,February,First class,International
13333,201502,Compass Airlines,CP,Delta Air Lines,DL,US,Deplaned,International,C,34168,Deplaned,34168,2015,February,Economy,International
13334,201502,Compass Airlines,CP,Delta Air Lines,DL,US,Enplaned,Terminal 4,C,34269,Enplaned,34269,2015,February,First class,Domestic
13335,201502,Delta Air Lines,DL,Delta Air Lines,DL,US,Deplaned,Terminal 1,C,91506,Deplaned,91506,2015,February,First class,International
13336,201502,Delta Air Lines,DL,Delta Air Lines,DL,US,Enplaned,International,C,87053,Enplaned,87053,2015,February,First class,International
13337,201502,Delta Air Lines,DL,Delta Air Lines,DL,US,Thru / Transit,Terminal 4,C,41,Thru / Transit * 2,82,2015,February,Economy,Domestic
13338,201502,EVA Airways,BR,EVA Airways,BR,Asia,Deplaned,International,G,14499,Deplaned,14499,2015,February,Business,International
13339,201502,EVA Airways,BR,EVA Airways,BR,Asia,Enplaned,Terminal 4,G,15409,Enplaned,15409,2015,February,Business,Domestic
13340,201502,Emirates ,EK,Emirates ,EK,Middle East,Deplaned,Terminal 3,A,11774,Deplaned,11774,2015,February,First class,International
13341,201502,Emirates ,EK,Emirates ,EK,Middle East,Enplaned,International,A,10649,Enplaned,10649,2015,February,First class,International
13342,201502,Etihad Airways,EY,Etihad Airways,EY,Middle East,Deplaned,International,A,6770,Deplaned,6770,2015,February,First class,International
13343,201502,Etihad Airways,EY,Etihad Airways,EY,Middle East,Enplaned,International,A,4609,Enplaned,4609,2015,February,Business,Domestic
13344,201502,Frontier Airlines,F9,Frontier Airlines,F9,US,Deplaned,Terminal 3,B,16473,Deplaned,16473,2015,February,First class,Domestic
13345,201502,Frontier Airlines,F9,Frontier Airlines,F9,US,Enplaned,International,B,16475,Enplaned,16475,2015,February,First class,International
13346,201502,Hawaiian Airlines,HA,Hawaiian Airlines,HA,US,Deplaned,Terminal 1,A,10924,Deplaned,10924,2015,February,Economy,International
13347,201502,Hawaiian Airlines,HA,Hawaiian Airlines,HA,US,Enplaned,Terminal 4,A,11207,Enplaned,11207,2015,February,First class,International
13348,201502,Japan Airlines,JL,Japan Airlines,JL,Asia,Deplaned,International,A,5538,Deplaned,5538,2015,February,Business,Domestic
13349,201502,Japan Airlines,JL,Japan Airlines,JL,Asia,Enplaned,International,A,5397,Enplaned,5397,2015,February,First class,International
13350,201502,JetBlue Airways ,B6,JetBlue Airways ,B6,US,Deplaned,Terminal 2,A,47858,Deplaned,47858,2015,February,First class,Domestic
13351,201502,JetBlue Airways ,B6,JetBlue Airways ,B6,US,Enplaned,Terminal 4,A,46569,Enplaned,46569,2015,February,Economy,International
13352,201502,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,Europe,Deplaned,Terminal 1,A,5669,Deplaned,5669,2015,February,Economy,International
13353,201502,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,Europe,Enplaned,International,A,5012,Enplaned,5012,2015,February,Economy,Domestic
13354,201502,Korean Air Lines,KE,Korean Air Lines,KE,Asia,Deplaned,International,A,5721,Deplaned,5721,2015,February,Economy,International
13355,201502,Korean Air Lines,KE,Korean Air Lines,KE,Asia,Enplaned,International,A,6018,Enplaned,6018,2015,February,Business,International
13356,201502,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,Europe,Deplaned,Terminal 1,G,18451,Deplaned,18451,2015,February,Business,Domestic
13357,201502,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,Europe,Enplaned,International,G,17218,Enplaned,17218,2015,February,Business,International
13358,201502,Mesa Airlines,YV,American Airlines,AA,US,Deplaned,Terminal 4,B,5102,Deplaned,5102,2015,February,Business,International
13359,201502,Mesa Airlines,YV,American Airlines,AA,US,Enplaned,Terminal 4,B,4667,Enplaned,4667,2015,February,Business,International
13360,201502,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Deplaned,Terminal 3,A,10222,Deplaned,10222,2015,February,First class,International
13361,201502,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Enplaned,Terminal 2,A,9064,Enplaned,9064,2015,February,Business,Domestic
13362,201502,Republic Airlines,RW,Republic Airlines,RW,US,Deplaned,Terminal 4,B,51,Deplaned,51,2015,February,First class,Domestic
13363,201502,SAS Airlines,SK,SAS Airlines,SK,Europe,Deplaned,Terminal 2,G,4668,Deplaned,4668,2015,February,Economy,Domestic
13364,201502,SAS Airlines,SK,SAS Airlines,SK,Europe,Enplaned,International,G,3878,Enplaned,3878,2015,February,Economy,International
13365,201502,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Deplaned,Terminal 4,G,11146,Deplaned,11146,2015,February,First class,Domestic
13366,201502,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Enplaned,Terminal 2,G,12314,Enplaned,12314,2015,February,First class,Domestic
13367,201502,SkyWest Airlines,OO,Delta Air Lines,DL,US,Deplaned,International,C,1532,Deplaned,1532,2015,February,First class,Domestic
13368,201502,SkyWest Airlines,OO,Delta Air Lines,DL,US,Enplaned,International,C,1444,Enplaned,1444,2015,February,Economy,Domestic
13369,201502,SkyWest Airlines,OO,Delta Air Lines,DL,US,Thru / Transit,International,C,36,Thru / Transit * 2,72,2015,February,First class,International
13370,201502,SkyWest Airlines,OO,United Airlines,UA,US,Deplaned,Terminal 1,F,127460,Deplaned,127460,2015,February,First class,International
13371,201502,SkyWest Airlines,OO,United Airlines,UA,US,Enplaned,Terminal 4,F,128247,Enplaned,128247,2015,February,First class,International
13372,201502,SkyWest Airlines,OO,United Airlines,UA,Canada,Deplaned,International,G,1039,Deplaned,1039,2015,February,Business,International
13373,201502,SkyWest Airlines,OO,United Airlines,UA,Canada,Deplaned,Terminal 3,F,8631,Deplaned,8631,2015,February,First class,International
13374,201502,SkyWest Airlines,OO,United Airlines,UA,Canada,Enplaned,Terminal 3,F,9613,Enplaned,9613,2015,February,First class,International
13375,201502,Southwest Airlines,WN,Southwest Airlines,WN,US,Deplaned,Terminal 4,B,114811,Deplaned,114811,2015,February,Business,Domestic
13376,201502,Southwest Airlines,WN,Southwest Airlines,WN,US,Enplaned,Terminal 4,B,112533,Enplaned,112533,2015,February,First class,Domestic
13377,201502,Southwest Airlines,WN,Southwest Airlines,WN,US,Thru / Transit,Terminal 3,B,73,Thru / Transit * 2,146,2015,February,First class,Domestic
13378,201502,Sun Country Airlines,SY,Sun Country Airlines,SY,US,Deplaned,International,A,2656,Deplaned,2656,2015,February,First class,Domestic
13379,201502,Sun Country Airlines,SY,Sun Country Airlines,SY,US,Enplaned,Terminal 4,A,2642,Enplaned,2642,2015,February,Business,Domestic
13380,201502,Sun Country Airlines,SY,Sun Country Airlines,SY,Mexico,Deplaned,Terminal 3,A,926,Deplaned,926,2015,February,First class,International
13381,201502,Sun Country Airlines,SY,Sun Country Airlines,SY,Mexico,Enplaned,Terminal 4,A,1251,Enplaned,1251,2015,February,Business,Domestic
13382,201502,Swiss International,LX,Swiss International,LX,Europe,Deplaned,Terminal 2,G,5402,Deplaned,5402,2015,February,Business,International
13383,201502,Swiss International,LX,Swiss International,LX,Europe,Enplaned,Terminal 3,G,4740,Enplaned,4740,2015,February,First class,International
13384,201502,TACA,TA,TACA,TA,Central America,Deplaned,International,A,5073,Deplaned,5073,2015,February,Business,International
13385,201502,TACA,TA,TACA,TA,Central America,Enplaned,Terminal 3,A,4937,Enplaned,4937,2015,February,First class,International
13386,201502,US Airways,US ,US Airways,US ,US,Deplaned,Terminal 2,B,53065,Deplaned,53065,2015,February,First class,International
13387,201502,US Airways,US ,US Airways,US ,US,Enplaned,International,B,53450,Enplaned,53450,2015,February,Business,Domestic
13388,201502,United Airlines,UA,United Airlines,UA,US,Deplaned,Terminal 4,G,21779,Deplaned,21779,2015,February,First class,Domestic
13389,201502,United Airlines,UA,United Airlines,UA,US,Enplaned,Terminal 2,G,21031,Enplaned,21031,2015,February,First class,Domestic
13390,201502,United Airlines,UA,United Airlines,UA,US,Thru / Transit,International,G,7,Thru / Transit * 2,14,2015,February,Business,International
13391,201502,United Airlines,UA,United Airlines,UA,US,Deplaned,International,E,183384,Deplaned,183384,2015,February,First class,Domestic
13392,201502,United Airlines,UA,United Airlines,UA,US,Enplaned,Terminal 4,E,197534,Enplaned,197534,2015,February,Economy,International
13393,201502,United Airlines,UA,United Airlines,UA,US,Thru / Transit,Terminal 1,E,97,Thru / Transit * 2,194,2015,February,First class,Domestic
13394,201502,United Airlines,UA,United Airlines,UA,US,Deplaned,Terminal 3,F,277766,Deplaned,277766,2015,February,First class,International
13395,201502,United Airlines,UA,United Airlines,UA,US,Enplaned,Terminal 4,F,261011,Enplaned,261011,2015,February,Economy,Domestic
13396,201502,United Airlines,UA,United Airlines,UA,US,Thru / Transit,International,F,127,Thru / Transit * 2,254,2015,February,First class,International
13397,201502,United Airlines,UA,United Airlines,UA,Asia,Deplaned,International,G,63712,Deplaned,63712,2015,February,First class,Domestic
13398,201502,United Airlines,UA,United Airlines,UA,Asia,Enplaned,International,G,61924,Enplaned,61924,2015,February,Business,Domestic
13399,201502,United Airlines,UA,United Airlines,UA,Australia / Oceania,Deplaned,Terminal 4,G,5765,Deplaned,5765,2015,February,First class,Domestic
13400,201502,United Airlines,UA,United Airlines,UA,Australia / Oceania,Enplaned,Terminal 3,G,6688,Enplaned,6688,2015,February,Economy,International
13401,201502,United Airlines,UA,United Airlines,UA,Canada,Deplaned,International,G,695,Deplaned,695,2015,February,First class,Domestic
13402,201502,United Airlines,UA,United Airlines,UA,Canada,Enplaned,Terminal 4,G,535,Enplaned,535,2015,February,First class,International
13403,201502,United Airlines,UA,United Airlines,UA,Canada,Deplaned,International,E,5311,Deplaned,5311,2015,February,First class,International
13404,201502,United Airlines,UA,United Airlines,UA,Canada,Enplaned,Terminal 4,E,1155,Enplaned,1155,2015,February,Economy,International
13405,201502,United Airlines,UA,United Airlines,UA,Canada,Deplaned,Terminal 3,F,4632,Deplaned,4632,2015,February,First class,International
13406,201502,United Airlines,UA,United Airlines,UA,Canada,Enplaned,Terminal 4,F,8697,Enplaned,8697,2015,February,Economy,International
13407,201502,United Airlines,UA,United Airlines,UA,Europe,Deplaned,Terminal 1,G,16721,Deplaned,16721,2015,February,First class,International
13408,201502,United Airlines,UA,United Airlines,UA,Europe,Enplaned,International,G,15059,Enplaned,15059,2015,February,First class,Domestic
13409,201502,United Airlines,UA,United Airlines,UA,Mexico,Deplaned,Terminal 1,G,16615,Deplaned,16615,2015,February,First class,International
13410,201502,United Airlines,UA,United Airlines,UA,Mexico,Enplaned,International,G,11019,Enplaned,11019,2015,February,Business,International
13411,201502,United Airlines,UA,United Airlines,UA,Mexico,Thru / Transit,Terminal 2,G,9,Thru / Transit * 2,18,2015,February,Economy,International
13412,201502,United Airlines,UA,United Airlines,UA,Mexico,Enplaned,International,E,159,Enplaned,159,2015,February,First class,Domestic
13413,201502,United Airlines,UA,United Airlines,UA,Mexico,Enplaned,Terminal 4,F,6434,Enplaned,6434,2015,February,First class,International
